785287097649336300,"lelesbru","Mon Oct 10 01:13:28 +0000 2016","Apaixonado pela performance da Sam mano :o #XFactorUK"
785287156365426700,"AAeropuertoEC","Mon Oct 10 01:13:42 +0000 2016","我將一部影片加到了 @YouTube 播放清單 https://t.co/uJLqCI5M4l Bimbo Actileche, hecho en Ecuador (720p)"
785287173134254100,"BrisaYFlorVigna","Mon Oct 10 01:13:46 +0000 2016","RT @luciaacua20: Lo vi mas suelto a bruno es mas habla mas ahora vieron q todo cambio para bien.gracias dios  #ElijoSerFelizATuLadoVigna"
785287269582188500,"aademonte","Mon Oct 10 01:14:09 +0000 2016","Who let a racist cheeto on stage? #debate2016"
785287282198622200,"KingSebastivn","Mon Oct 10 01:14:12 +0000 2016","RT @RawanHoops: ""Trump, did you sexually assault women?"" 

Trump: Isis is making America unsafe. I have to make America great again."
785287294777516000,"Stevediopilot","Mon Oct 10 01:14:15 +0000 2016","RT @michellemalkin: So remember when Anderson Cooper said the town hall #debate was going to be about letting citizens asking questions? Ye…"
785287298950627300,"sasiyaporn5","Mon Oct 10 01:14:16 +0000 2016","RT @pantip_kratoo: แม่ขวัญน้อยใจ-ร่ำไห้ ไม่คิดลูกสาวทวงสินทรัพย์ https://t.co/bTyIhKy8VU https://t.co/KPlbM7Bo7Q"
785287332513603600,"FraanTillar","Mon Oct 10 01:14:24 +0000 2016","cual robado lince?"
785287336720527400,"Amberwinborn","Mon Oct 10 01:14:25 +0000 2016","@HillaryClinton You seriously stand there &amp; chastise Trump when your husband is a serial rapist. #Debate #MAGA"
785287361894682600,"RobinStroup","Mon Oct 10 01:14:31 +0000 2016","RT @digby56: I wouldn't shake his  tiny hand either"
785287395415564300,"Haneen33_","Mon Oct 10 01:14:39 +0000 2016","RT @ramalghamdi22: You are a beautiful secret between me and my heart 💙💙."
785287420589768700,"Jhonnytzt","Mon Oct 10 01:14:45 +0000 2016","@manso_costa como sou uma pessoa boazinha se deixar eu ate te ajudo u.u"
785287449945645000,"monicarhor","Mon Oct 10 01:14:52 +0000 2016","RT @reneeygraham: ""That video represents exactly who he is."" -- #HillaryClinton #debate"
785287454165053400,"rhythmsunholy","Mon Oct 10 01:14:53 +0000 2016","@matherao ""I respect women"".... REALLY?!!!!"
785287479331020800,"mariakoullias11","Mon Oct 10 01:14:59 +0000 2016","RT @BobbyBeeson: Campbell got shwaxed Friday, Miami lost by 1 Saturday, and Bengals got murked today.. i quit man ☹️️"
785287487690158100,"jameynalan","Mon Oct 10 01:15:01 +0000 2016","RT @PWRevolver: If this is what happened at the ""AR Fox Invitational"" at our debut event...how will they top it on October 28!? https://t.c…"
785287487719637000,"WCRadioofficial","Mon Oct 10 01:15:01 +0000 2016","#NowPlaying Ima Brown - Andiwam | @CharielmaBrown on https://t.co/X3UDaoNm0y"
785287500306653200,"MrkJohnPeralta","Mon Oct 10 01:15:04 +0000 2016","RT @PvpiDre_: if you find yourself a white girl with a whole lot of ass, don't let her go. that's a rare species and should be treated as s…"
785287504467406800,"NetaQ2","Mon Oct 10 01:15:05 +0000 2016","Somber mood at the debate."
785287575774728200,"high_rouge","Mon Oct 10 01:15:22 +0000 2016","@tomotomo_faiz 地名関係なかった（調べた"
