788913158106783700,"NMLifestyles","Thu Oct 20 01:22:08 +0000 2016","RT @DanScavino: GAME ON - EN ROUTE TO #DEBATE

#MakeAmericaGreatAgain
#TrumpTrain🚂💨🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/M75qIMm7Sy"
788913169410453500,"ThugLifeSocial","Thu Oct 20 01:22:11 +0000 2016","RT @karlaschaus: When you turn the debate on and hear #Trump say ""rip the baby out of the womb"" 🙁😖 #debatenight"
788913219876196400,"EnzoWestie","Thu Oct 20 01:22:23 +0000 2016","#Hillary looking at #Trump like he's ordering an unnecessarily pretentious coffee at #Starbucks.   #debatenight"
788913231423156200,"FredaPatel","Thu Oct 20 01:22:26 +0000 2016","@FredaPatel #debatenight gloves are coming off!!  Just leave Canada out of your arguments, #Trump"
788913232790458400,"AlbertoLRM","Thu Oct 20 01:22:26 +0000 2016","#debatenight #Trump dice que la mayor queja en #NewHampshire es el torrente de drogas que entra por el sur; se necesitan fronteras fuertes."
788913248795922400,"dolotohiphop","Thu Oct 20 01:22:30 +0000 2016","RT @ChooseToBFree: The U.S. Constitution is NOT a living document!
#Hillary did NOT answer the question.🙄
#Debate
#DebateNight
#Trump🇺🇸"
788913249748070400,"LisaKayTeague","Thu Oct 20 01:22:30 +0000 2016","RT @M0L0NL4BE: Having a public &amp; private position makes @HillaryClinton a liar and unfit to serve #LockHerUp #Debate https://t.co/JhHWGidvMk"
788913291334590500,"joshisona","Thu Oct 20 01:22:40 +0000 2016","RT @vvanedwards: Psychologically the word ""upset"" is an interesting choice for #trump to accuse of #clinton we think of it as a sister to #…"
788913348058419200,"THahnBurkett","Thu Oct 20 01:22:54 +0000 2016","What about the mothers of people killed in violent gun deaths? Where are they, #Trump? Hypocrite. #debate"
788913384666398700,"pmtomaino","Thu Oct 20 01:23:02 +0000 2016","Is #Trump going 2 keep getting away with saying that @ICEgov endorsed him when actually it was their reactionary union? #debatenight #debate"
788913472394391600,"ziomara26","Thu Oct 20 01:23:23 +0000 2016","RT @DavidInglesTV: Trump's China rants are 10 years old https://t.co/VwhLAUCSmu #Debate #China #ThrowbackThursday @endacurran https://t.co/…"
788913485048520700,"fstopmm","Thu Oct 20 01:23:26 +0000 2016","There's the #Trump sniff."
